,fault,proApoptosis,antiApoptosis,proArrest,antiArrest,proAngiogenesis,antiAngiogenesis,ConvexSum,ApopRatio,ArrestRatio,AngioRatio,INDEX
2015,"(['GSK3b', 'Raf'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2016,"(['GSK3b', 'MEK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2017,"(['GSK3b', 'ERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2018,"(['GSK3b', 'ESR1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2019,"(['GSK3b', 'SRC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2020,"(['GSK3b', 'PTEN'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2021,"(['GSK3b', 'PI3K'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2022,"(['GSK3b', 'PIP3'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2023,"(['GSK3b', 'PDK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2024,"(['GSK3b', 'AKT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2025,"(['GSK3b', 'TNFR'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2026,"(['GSK3b', 'TRAF2'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
2027,"(['GSK3b', 'RIP1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2028,"(['GSK3b', 'IKK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2029,"(['GSK3b', 'NFKB'], [False, False])",0.625,0.3333333333333333,1.0,0.5,0.5714285714285714,0.5,1.9125,1.875,2.0,0.875,
2030,"(['GSK3b', 'LKB1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2031,"(['GSK3b', 'AMPK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2032,"(['GSK3b', 'RSK2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2033,"(['GSK3b', 'TSC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2034,"(['GSK3b', 'Rheb'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2035,"(['GSK3b', 'mTORc1'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2036,"(['GSK3b', 'S6K'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2037,"(['GSK3b', 'mTORc2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2038,"(['GSK3b', 'STAT3'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
2039,"(['GSK3b', 'VEGF'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
2040,"(['GSK3b', 'eNOS'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
2041,"(['GSK3b', 'OG'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
2042,"(['GSK3b', 'MGMT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2043,"(['GSK3b', 'IDH1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2044,"(['GSK3b', 'HIF1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.0,1.2999999999999998,1.0,2.0,0.0,
2045,"(['GSK3b', 'iNOS'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2046,"(['GSK3b', 'COX2'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2047,"(['GSK3b', 'PERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2048,"(['GSK3b', 'ELF2a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2049,"(['GSK3b', 'IRE1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2050,"(['GSK3b', 'TGFbR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2051,"(['GSK3b', 'SMAD23'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2052,"(['GSK3b', 'MEKK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2053,"(['GSK3b', 'JNK'], [False, False])",0.25,0.6666666666666666,1.0,0.5,0.6428571428571429,0.5,0.8624999999999999,0.375,2.0,0.7777777777777777,
2054,"(['GSK3b', 'sGC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2055,"(['GSK3b', 'PKG'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2056,"(['GSK3b', 'PPARa'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2057,"(['GSK3b', 'PPARg'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2058,"(['GSK3b', 'PIAS'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2059,"(['GSK3b', 'cMyc'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2060,"(['GSK3b', 'CREB'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2061,"(['GSK3b', 'CHOP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2062,"(['GSK3b', 'FOXO'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2063,"(['GSK3b', 'p15'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2064,"(['GSK3b', 'GliR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2065,"(['GSK3b', 'GliA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2066,"(['GSK3b', 'fos'], [False, False])",0.5,0.5,1.0,0.25,0.5714285714285714,0.5,1.9,1.0,4.0,0.875,
2067,"(['GSK3b', 'jun'], [False, False])",0.5,0.5,1.0,0.25,0.5714285714285714,0.5,1.9,1.0,4.0,0.875,
2068,"(['GSK3b', 'ATM'], [False, False])",0.5,0.5,0.5,0.5,0.6428571428571429,0.5,1.0,1.0,1.0,0.7777777777777777,
2069,"(['GSK3b', 'CHK1'], [False, False])",0.5,0.5,0.5,0.5,0.6428571428571429,0.5,1.0,1.0,1.0,0.7777777777777777,
2070,"(['GSK3b', 'p16INK4a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2071,"(['GSK3b', 'p14ARF'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2072,"(['GSK3b', 'MDM2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2073,"(['GSK3b', 'p53'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2074,"(['GSK3b', 'PCNA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2075,"(['GSK3b', 'CDC25'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2076,"(['GSK3b', 'p21'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2077,"(['GSK3b', 'MMP1'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2078,"(['GSK3b', 'MMP2'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2079,"(['GSK3b', 'PAI'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.0,1.2999999999999998,1.0,2.0,0.0,
2080,"(['GSK3b', 'PARP1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2081,"(['GSK3b', 'Calpain'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2082,"(['GSK3b', 'TERT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2083,"(['GSK3b', 'Rac'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2084,"(['GSK3b', 'cPLA2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2085,"(['GSK3b', 'CCND1'], [False, False])",0.5,0.5,1.0,0.25,0.6428571428571429,0.5,1.9,1.0,4.0,0.7777777777777777,
2086,"(['GSK3b', 'CDK4'], [False, False])",0.5,0.5,1.0,0.25,0.6428571428571429,0.5,1.9,1.0,4.0,0.7777777777777777,
2087,"(['GSK3b', 'CASP12'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2088,"(['GSK3b', 'cFLIP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2089,"(['GSK3b', 'FasL'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2090,"(['GSK3b', 'FADD'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2091,"(['GSK3b', 'CASP8'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2092,"(['GSK3b', 'Bid'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2093,"(['GSK3b', 'Mcl1'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
2094,"(['GSK3b', 'puma'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2095,"(['GSK3b', 'noxa'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2096,"(['GSK3b', 'XIAP'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
2097,"(['GSK3b', 'Bad'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2098,"(['GSK3b', 'BCL2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2099,"(['GSK3b', 'BCLxl'], [False, False])",0.625,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.9125,1.875,2.0,0.7777777777777777,
2100,"(['GSK3b', 'Bim'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2101,"(['GSK3b', 'Bak'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2102,"(['GSK3b', 'Bax'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2103,"(['GSK3b', 'NF1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2104,"(['bCatenin', 'bCatenin'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2105,"(['bCatenin', 'Notch'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2106,"(['bCatenin', 'KDR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2107,"(['bCatenin', 'FLT1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2108,"(['bCatenin', 'FLT3'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2109,"(['bCatenin', 'FLT4'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2110,"(['bCatenin', 'RET'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2111,"(['bCatenin', 'FGF2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2112,"(['bCatenin', 'EGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2113,"(['bCatenin', 'PDGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2114,"(['bCatenin', 'KIT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2115,"(['bCatenin', 'ERBB2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2116,"(['bCatenin', 'IGF1R'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2117,"(['bCatenin', 'ALK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2118,"(['bCatenin', 'Syk'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2119,"(['bCatenin', 'BTK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2120,"(['bCatenin', 'AR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2121,"(['bCatenin', 'Gs'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2122,"(['bCatenin', 'Gi'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2123,"(['bCatenin', 'AC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2124,"(['bCatenin', 'cAMP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2125,"(['bCatenin', 'PKA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2126,"(['bCatenin', 'ROCK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2127,"(['bCatenin', 'Gq'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2128,"(['bCatenin', 'PLCb'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2129,"(['bCatenin', 'PLCg'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2130,"(['bCatenin', 'IP3R'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2131,"(['bCatenin', 'DAG'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2132,"(['bCatenin', 'PKC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2133,"(['bCatenin', 'JAK'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
2134,"(['bCatenin', 'Shc'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2135,"(['bCatenin', 'Grb2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2136,"(['bCatenin', 'Sos'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2137,"(['bCatenin', 'Ras'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2138,"(['bCatenin', 'Raf'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2139,"(['bCatenin', 'MEK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2140,"(['bCatenin', 'ERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2141,"(['bCatenin', 'ESR1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2142,"(['bCatenin', 'SRC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2143,"(['bCatenin', 'PTEN'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2144,"(['bCatenin', 'PI3K'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2145,"(['bCatenin', 'PIP3'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2146,"(['bCatenin', 'PDK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2147,"(['bCatenin', 'AKT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2148,"(['bCatenin', 'TNFR'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
2149,"(['bCatenin', 'TRAF2'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
2150,"(['bCatenin', 'RIP1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2151,"(['bCatenin', 'IKK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2152,"(['bCatenin', 'NFKB'], [False, False])",0.625,0.3333333333333333,1.0,0.5,0.5714285714285714,0.5,1.9125,1.875,2.0,0.875,
2153,"(['bCatenin', 'LKB1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2154,"(['bCatenin', 'AMPK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2155,"(['bCatenin', 'RSK2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2156,"(['bCatenin', 'TSC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2157,"(['bCatenin', 'Rheb'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2158,"(['bCatenin', 'mTORc1'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2159,"(['bCatenin', 'S6K'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2160,"(['bCatenin', 'mTORc2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2161,"(['bCatenin', 'STAT3'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
2162,"(['bCatenin', 'VEGF'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
2163,"(['bCatenin', 'eNOS'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
2164,"(['bCatenin', 'OG'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
2165,"(['bCatenin', 'MGMT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2166,"(['bCatenin', 'IDH1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2167,"(['bCatenin', 'HIF1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.0,1.2999999999999998,1.0,2.0,0.0,
2168,"(['bCatenin', 'iNOS'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2169,"(['bCatenin', 'COX2'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2170,"(['bCatenin', 'PERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2171,"(['bCatenin', 'ELF2a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2172,"(['bCatenin', 'IRE1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2173,"(['bCatenin', 'TGFbR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2174,"(['bCatenin', 'SMAD23'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2175,"(['bCatenin', 'MEKK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2176,"(['bCatenin', 'JNK'], [False, False])",0.25,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.4625,0.375,4.0,0.875,
2177,"(['bCatenin', 'sGC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2178,"(['bCatenin', 'PKG'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2179,"(['bCatenin', 'PPARa'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2180,"(['bCatenin', 'PPARg'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
2181,"(['bCatenin', 'PIAS'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2182,"(['bCatenin', 'cMyc'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2183,"(['bCatenin', 'CREB'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2184,"(['bCatenin', 'CHOP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2185,"(['bCatenin', 'FOXO'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2186,"(['bCatenin', 'p15'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
2187,"(['bCatenin', 'GliR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
